评论,评分
差评差评差评玩吃鸡屏幕自动变暗已关闭亮度自动调节,1
还行也就是到手第天玩吃鸡出现卡顿掉帧而已然后一边打游戏一边充电半个小时充不进去电而已我用的还是瓦快充哦什么分钟充满我开始充电分钟后冲到多而已就那样,1
手机电池用的太快了感觉四千块钱太不值了用户体验极差,1
玩了一局王者手机都能把鸡蛋煎熟了还快速充电呢十五分钟充了还不到百分之二十,1
手机玩吃鸡玩一两把就开始屏幕疯狂变暗锁定亮度都没用给客服反馈一直说等优化等优化一个游戏手机玩不了游戏笑死了,1
太差劲了买了俩月降价玩游戏闪退大家千万别买系统优化极差再也不买机器了,1
辣鸡手机还游戏手机续航拉夸系统各种还游戏手机打游戏各种误触最不好的一次体验了,1
买了这垃圾手机后悔的一批充电口松游发热严重喇叭声音时大时小以后打死都不再买家的产品了,1
差评充电口轻轻一碰线就掉问客服都是机器人跑个分只能跑一半温度高得卡死,1
我也不知道怎么说黑色背景下有白屏的情况客服叫我去线下服务中心检查一下我很无语快递等了一个星期刚刚拿到就有白屏的状况和绿屏差不多,1
非常不满意看直播买了两台还喊朋友一起买共三台半个月就降价亏了块答应送的双肩包一直没得差三天也不得价格保护补差价只得送了两个充电宝安慰一下心碎啊想着在王者广告里面看到的所以放弃华为试试的结果太伤心以后不会再买了,1
买来本来是为了玩游戏的谁知道打个王者都能烫手这散热是真的差安兔兔跑分都跑不完直接手机过热停止运行真是太垃圾了,1
手机发热严重车载导航时由于手机温度过高导致退出程序而且还进不去一直提示手机温度过高掉电厉害谁买谁后悔,1
对京东的服务越来越不满意了我买一个手机拖到年后发货也就忍了手机有问题想着能换货也忍了结果拿去换京东客服居然跟我反应说需要等待下次抢购新机的时候京东帮我跟其他消费者一起抢购我买的这个享焕新版抢到才给我发货你们这么大的京东换一个手机还需要自己抢自己的商品说出来不怕被人笑吗关键我只是换手机普通版有货为什么不能直接换还说让我直接退款我抢你一台享换新多不容易你让我退款京东太差了以前买电子产品就是选择京东的快递快售后有保障现在看来京东越做越差了以后选都不选你京东了,1
手机体验充电发烫电量消耗较快玩游戏过程中就是烫烫烫手机重量还很重不值得入手买了一个月价格掉了元客服服务太差全是摔锅,1
待机时间开玩笑看了一小时小说扣了百分之二十电手机还严重发热也太了吧,1
产品质量有问题麦克风说话模糊不清手机有刮痕售后然后还说是自己搞得还得不到解决尽量不要入坑,1
手机好重拿得我手腕累有时会卡顿白屏屏幕显示有些小问题我也没玩过游戏至于好不好用也就这样用了找客服售后也没用真没办法,1
我只能说这种垃圾手机都能被吹得这么过分我真的想笑买来赠品被吃了第二天手机充不进电屏幕半边时而失灵,1
手机发烫严重电池掉电太厉害安兔兔评测竟然评测不下去,1
特地买来吃鸡的现在气温玩吃鸡都这么烫手了夏天不知道热到多少度了谁还愿意拿着这手机玩游戏掉帧也严重,1
特地买来玩吃鸡的烫手的很现在都这么热了天气热的时候还玩个毛线耳机还不是标配的被坑了,1
手机真的一般最差的就是电池耗电实在太快了一天要充三次以上电玩王者一局就要百分之十电量我还没有开实在太让人失望了,1
非常卡新手机怎么处理明天在试试不行就退机希望处理刚到的传奇版我也不知道是不是假机子玩着王者接个电话屏幕上的人物地图来来回回的晃还会来追评若有改善再补评下班再做个测试非常失望问了客服就是喊清理垃圾缓存我说了个若明天还出现卡顿就退货客服说了一句感谢支持真佩服,1
新机到手就没电了充完电使用了几分钟手机发烫得厉害最差劲的一次购物体验,1
手机质量很差京东服务也很差退换需要个工作日处理问题也很慢不能给我们消费者合理的权益,1
耗电贼快晚上充满电第二天早上起来掉电手机发热特别严重断流断触,1
对先买的用户非常的不友好严重的割韭菜这个品牌的手机实在是太不保值强烈建议大家不用购买了这次已亲身体会,1
手机太差了建议大家不要再上当七天无理由退货就是欺骗消费者快递员不来收件就算了就打个电话告知我说电子产品拆封了一律不准退公司规定的还故意更改时间拖延客服也是敷衍了事什么世道啊还没法处理你了,1
确实挺辣鸡的还不如买小米手机才用没几天就出现卡顿反应速度还不如我之前用的华为我跟我对象都买的这款手机我先买她后买送她耳机不送我耳机同款同价位只是颜色不同失望透了,1
充电是真心快但是用的过程发现一系列问题首先就是电脑登录用手机扫描登录扫描不了然后到实体店购物付款的时候扫描商家二维码要好长时间拍照效果真心差劲,1
作为老粉实在是失望到极致掉电快到离谱玩个游戏卡帧掉帧也就算了重点是发热也很严重你很难想象居然会热到烫手真的很影响心情一星都不想给,1
待机耗电贼快一晚上掉个真垃圾这续航打游戏耗电快就算了待机还那么耗电,1
垃圾手机刚打开一点电都没有冲了一会电然后手机发热关机状态下有持续震动的状况真搞不懂关机状态手机还会震动,1
手机听筒的位置空隙都可以插进卡片了一个防尘措施都没有还有打王者的老是或多或少出现大大小小的毛病先不说掉帧严重这个这个进游戏界面时不时给我来个竖屏是个什么鬼,1
收到后打开手机盒里面就一个手机壳一部手机和充电器就件东西感觉网购手机有点拆飞机买零件实体店售后很方便问客服为什么不给送一个钢化膜让我自己在京东买一张钢化膜网购比实体店比现实生活更现实,1
真的无语一个新手机从早上到现在没怎么用现在只有这点电华为和小米玩套路本以为实在抢了个新机给我泼了一套冷水真无语,1
买手机送的硬壳没几天就把手机刮花了手机的四个角都花了太抠门了不满意,1
那个手机用了几天就出问题了喇叭呲呲啦啦的现在京东给换了一个不知道怎么样反正差评浪费老子时间,1
续航能力太差无论是玩游戏看电视还是导航一小时差不多掉电百分之左右,1
辣鸡手机充满放一夜直接掉百分之的电开省电模式一下午掉了百分之第一次买蓝厂手机坑的够够的啦大家千万别被骗了手机发热超出你的想象,1
视频一个小时给我卡死自动关机了三次什么意思我一边视频一边看相册就给我卡死了给个解释,1
垃圾发热严重晚抖音都是烫的安兔兔跑分之一就温度过高强行退出,1
已经申请了两次换货了现在是第二次中号寄回手机售后收到后就一直检测中了每次问都是检测中我月买的手机马上月了就没摸过几次就是处于有问题换货流程中问就是请稍等能理解这个心情么有多糟心,1
在线上买的体验最差的手机收到货没两天别说快充了充电电器坏了都充不进了申请换货了之后售后说是充电器坏了寄了一个新的充电器过来第二天一试还是同样的问题又不给退货只能换货,1
严重差评盒子一点护没有机就更不用说垃圾一台玩个王者开个超频极致玩了不到分钟手机温度接紧多度暖手宝一样这还王者官方机笑死问客服客服叫去售后看一下呵呵申请退货吧,1
买的下单时没有预约提示下完单就成了等待发货状态何时发货没有提示过了好几天联系客服经查说是号发货为什么不能在订单页面给客户提示呢等到号晚上十点多了还是没有发货再次联系客服居然还一本正经地告诉我号发货难道不清楚号马上就过去了吗客服对于客户的质问就是搪塞没有歉意没有帮助解决问题的意思手机最后是月号收到的京东的服务可以说是极差,1
手机差死了才买回来天就坏了出现手机打电话别人听不到我这边的声音微信语音给别人完全是卡那里一天卡出界面问客服他们这边是不换不退说超天了只能保修了狗了买不到个月半的手机拿来保修真是没看到这么差的手机多买还不如华为不会再回购,1
刚买的手不到一个月手机充不上电完全开不开机线下服务中心说是要拆机检查果断选择退换而且换新的周期还特别长个人感觉体验感极差特别失望,1
从没给过差评这次是真的懵抢的享换新版外地调货等了几天才到没有耳机和背包送忍了被告知不带享换新那我到底抢的是啥寂寞吗,1
看半小时新闻电量直接掉轻度使用天重度使用也就小时就没电了太垃圾了后悔买,1
包装很差超级差所有角都变形的然后系统也不好用的然后该发热的还是会发热总体上不能令人满意,1
什么垃圾客服我买的蓝牙耳机套装就给我发了手机蓝牙耳机说会补货问什么时候发过来开始说两三天现在干脆不理我了估计明年才有希望了,1
这次手机没有想象的好没有初版电池耐用放着不动睡醒掉的电量最坑的的是送了个卡我开了一下一看是广东的合约号我一石家庄人用广东号我也是醉了没有石家庄号就别瞎送,1
千万别买真是后悔用电不是一般的快而且不充电打一局王者手机都烫的不行了打电话声音特别小视频也一样开最大声也不行真是最后最后一个最后悔的一个手机没有之一,1
别的店都有赠品耳机双肩包而我什么也没有包装还是破的给个破手机卡我要那玩意没用啊失望客服服务很慢两天慢慢的什么都没有不开心,1
四千多的手机还不如别人一千多的手机信号好都是用的大王卡用了两个月的体验得出的结果专业游戏手机信号都不能保证也配叫专业游戏手机,1
屏幕真的垃圾现在偶尔会出现花屏闪屏,1
太差了拆开就有磕碰手机烫得很退货快递员威胁说拆封的手机公司一律不准退没有为什么公司规定的请问七天无理由退货是欺骗消费者吗找客服也是敷衍了事我该是报新闻还是报警呢,1
无语莫名其妙的闪退而且自己跳转页面有些地方还不如我用了两年多的旧手机,1
不知道说什么安卓机掉价就是厉害拼多多百亿补贴它不香嘛这才多久就掉了无语,1
从下单到收货半个月要是没有现货提前告诉啊京东物流太次了发货到收货四天时间最可气的是几公里的路两天才送到京东太让人失望了,1
差评只是纯粹对物流的评价第一次感觉自营的物流这么差劲物流差劲差劲差劲手机充电确实快耗电也快耗电应该是芯片的问题其他方面中规中矩双压控不是很好用,1
我买到的有断触问题换货是真的慢这是第二部爱哭以后是不会在买了,1
换了三次还是掉网没有专业人员来解决问题对续航要求高的别买掉电太快,1
用了快一个月感觉有点卡充电比刚买慢了很多不能边打游戏边充电不然会发热多度呢,1
待机时间待机时间特别短电池电量不耐用电池充满一天都没玩一个小时晚上没电了这个电量服了太耗电了,1
说好的游戏机呢充电是挺快王者荣耀老是闪退卡死气死我了我数据重新清理了一遍也不行王者每次卡主我都掉线,1
产品太垃圾了屏幕很不灵敏截图保存图片超级慢截图也不好截图耗电太快,1
差评速度还没快很卡售后客服服务态度极差售前说好的签收后送耳机的售后问客服推三阻四的说要排队登记送不知道何年马月能拿到呵呵送快递的么送在门卫这四千多块的手机没有本人签收吗就是这么随便门卫一扔好了丢了算谁的,1
这才用了几天啊电池不怎么耐用手机还很卡什么骁龙都是胡扯谁买谁上当,1
我这个是换货哈因为准备换的时候是第八天退不了货了这个手机请大家考虑清楚真的能退我就退了也不在这折腾自己换货了搞得过年没手机用了,1
号寄过去你们用了六天才签收后面又等了两天让你们采购然后又要等你能寄到售后部再让我等-个工作日七七八八这个售后现在还没收到手机也还没发货订单已完成现在我还在继续等手机,1
我就想问这个能不能再烫再卡一点服了辣鸡体验掉帧严重手里一热卡的要死打王者还卡,1
打个王者都发烫还指定职业选手手都烫残了感觉就是翻新机已经不是以前的了准备换品牌了垃圾玩意儿,1
待机时间耗电太快满电打三个小时王者就关机了容易发热骁龙也没那么快,1
本来手机最大卖点分钟充满电我买到的却是要充分钟才满电,1
差差差用了几天来评价手机耗电非常快充满电打游戏两个小时就没电了感觉是残次品一样大家谨慎谨慎在谨慎,1
非常差充不住电老是卡还没网真的买后悔了特别的费电电池不行太后悔了劝各位别买这个了后悔死了,1
什么都没有得送玩手游真卡充电发热很厉害打游戏发热烫手听歌一小时掉电百分之十还不如一代的强后悔入手了,1
本以为在京东自营店买有保障一点没想到到比第三方态度还差了手机正常使用白天都要充两次电声音吗时大时小的申请售后换货吗售后人员说没有问题就原路返回了我拒收了就没有人处理过问了我就想问一下那几个红色的字怎么理解的,1
四千的东西连一个电话都不打就直接放丰巢快递柜了这啥服务啊,1
服了降价降了这么多月买的差评手机发热也特别严重谁买谁后悔系列不推介,1
商品给星吧等的时间实在是太长了月日交定金交尾款结果却被忽悠今天推明天明天推后天的就是不给发货好容易到货了礼盒包装的两个防伪标签还被拆开了很多人都说是商家自己拆开的就为了礼盒里的那枚限量金币呵呵这次京东给我的购物体验真的是奇差无比,1
这手机真的发热太严重了才随便看了一会还没打游戏呢直接就热的要命我真怕它突然爆炸了,1
网速不行但是游戏操作非常棒双屏压感给力换换个手机试试卡不卡,1
游戏延迟太高客服提供的解决办法一个都没用使命召唤开打中人了对方确不掉血等秒左右自己就莫名重生了有时候对方人瞬间就没了,1
这个快递真的是等了我多天才发货无语这么慢而且一直催还不发货服了,1
我才用了四十多天开始发烫放在手机烫手那种充电发烫打游戏发烫真的无语,1
超级差告诉我是现货结果等了多天说给补偿也迟迟没有动静,1
买了一周了充电得-分钟之间和所宣传不一样就是奔着十五分钟快充来的很失望,1
就这样卡住了才买几天出现好几次了主打的游戏手机很失望,1
这还电竞手机呢和左右手机差不多玩王者声音滋滋的垃圾根本不值建议不要买,1
前置摄像头圆圈的边缘厚度大小不一这是人为无法去改变的很明显是出厂的问题找客服交涉给我的答复是超出了换货日期,1
第一次用手机直接给我整吐了还游戏手机吹着风扇手机温度都一直保持以上玩吃鸡完全卡的不能玩现在还退不了超级后悔,1
什么刚买了一周屏幕就突然失灵而且还自己关机给人感觉极差后悔买了,1
手机绿屏耳机还漏发和客服反馈好几天都没用扯皮得很,1
手机电池非常不耐用送的耳机一个星期还没有发货玩我呢花了几千块钱就这再也不买手机了游戏手机电用两个小时没电了搞笑,1
说送耳机也没给跟我说和手机一起发了发没发我看不到吗还让我联系客服问你们买的关京东客服毛事儿真的苟,1
电池一点都不给力只是接打几个电话就没电了一天冲三次点晚上冲满电待机早上起来就少左右的电,1
发烫严重经常闪退刚开始没在意后面想申请换一台但是已经超过一个月了发烫严重是硬伤,1
好评妥妥刷的打吃鸡五分钟屏幕直接因为发热变暗建议煎个鸡蛋打完吃鸡手机热得直接变卡真心差得不想说了,1
的手机除了个充电宝啥都没有玩游戏调成赫兹玩一分钟手机就可以当暖宝宝了吹出来的手机入坑了,1
第一像素是真的差劲还没我左右的手机像素好第二耗电是真的快第三期盼已久希望多大失望就多大第四根本不值这么多钱第五性价比谈不上后续再补充,1
是最让我失望的一款手机打个王者卡屏就算了我看个青年大学习都能给我卡屏了发热还挺严重很失望的一款手机,1
一买就降价降一千玩游戏发热充电快耗电也快录屏打王者也就打七八把没电了发烫得很,1
实在是有点烂注册新机莫名其妙死机注册完成后又死机两次这谁玩的过,1
差评非常严重的差评客服的态度和她们的速度简直了说是号买赠送背包到现在也没收到背包而且也没给发一直催促一直说耐心等待你们这不是欺骗人吗说好了到个工作日就发出现在都多天了还没信一直不发商家夸大宣传有赠品不发以后再也不会买了就冲这态度也不会买了,1
京东的手机换货机制真的无力吐槽检测一次花费天既然如此我为什么不采用七天无理由退货然后重新买一件新的呢,1
手机出厂贴膜真是个玩意是粘了怎么弄都不掉客服还要我去找手机店不是傻子才能搞出来的,1
回来盒子有磕痕就算了毕竟发的快递会有很正常但是新机拆开上边还有手印开机没有插过充电器上边会显示调试真是服了真不是白叫的我拆机带一次性手套是因为之前在也买过手机就是同样的问题上次没带手套人家不承认这次长了个记性,1
等半个月发货你这个差评拿的不冤听说还有人告到消协得到了补偿你们连个口头歉意都不表示,1
一局王者荣耀打下来就卡得不行了手机发热严重屏幕自动降暗找售后换一台机器说要检测发回去检测的话半个月一来一回那我这新手机买回来检测这么久还用什么手机,1
买手机最好别来京东买两次了都有点毛病才买两天就时不时有杂音真的吐了就没买到过正常的手机,1
刚拿到手机上面粘的全是指纹严重怀疑是别人用过的不用说是包装时候粘上的骗小孩呢,1
其他特色给个差评不为别的就是搞到半夜我整不明白主题咋换你要是能给我搞好我就给好评啥玩意啊这么复杂,1
手机很一般游戏启动没有快屏幕偶尔点不到手机铃声低续航也不行,1
非常不满意一天充三次电超级费电我都无语了问客服也不给解释,1
购买还没收到货就掉价了然后又掉了多第一个客服说申请价保后边又说过了价保时间说什么自营店只有七天价保真的无语这以后还怎么相信京东,1
使用中发热情况很严重充电的时候更加烫,1
电池真不行差的很半天就不行了,1
耗电太快网络不稳定经常断网,1
垃圾手机垃圾客服垃圾建议大家不要买,1
不开套餐王者根本没法玩,1
我宁愿加钱买网络太差了,1
完全没得新手机都感觉续航辣鸡都一皮,1
没什么好说的哎气死人不想说了,1
彩虹屏看着难受死了屏幕一点都不好,1
刚才突然死机啥情况,1
发货特别慢快递更慢慎重考虑,1
手机一直在京东买的这次有点失望老是自动关机,1
没啥好说的对京东彻底失望下单八天后才发货手机到手早就没半点喜悦感了,1
用的时候就断流严重也一样服了,1
我联系客服客服从来没有理过我这什么意思,1
几乎不差评专用机笑死之前荣耀几乎就没卡过更完系统后打王者一直整个寝室就我网卡开高帧率卡超高画质卡差,1
还是不好质量反应还是慢,1
手机真垃圾发热掉帧太严重了,1
不管是出厂系统还是最新系统使用续航都是差晚上黑色背景的情况下把亮度拉到到就很明显的绿屏体验极差还有电源键非常硬有时候按下去的时候好像不回弹一样的品质真的一般,1
才买了半个月都还不到就送视频会员了简直坑,1
没带转接头耳机没有差评,1
发热特别严重耗电太快,1
第一印象相当差边框宽的感人啊,1
不是很开心的一次购物体验在京东购物几年了第一次退货,1
待机掉电严重相比我的差太远我一晚上不带掉电的这个倒好一上午就掉十几个电又一次被安卓机伤害了,1
东西拿到手之后挺好的吧希望以后客服能更积极一点,1
真次断触断流掉帧客服也不管,1
耗电快一天要充次打游戏真的很烫,1
待机时间电池耗电太快其他特色玩游戏发热,1
垃圾没几天价格降这就是国产机自己把自己弄得不值钱,1
我真的服气了手机到了耳机还没发货不给就不给就直接说吗,1
垃圾请谨慎不然会很糟心那么多手机品牌请大家一定慎重,1
买了一个月不到就降价还一个赠品都没有送一星都给多了,1
一个月降价块京东会员的赠品不让价保欺骗消费者,1
手机很差发炀很厉害,1
玩意今天没到跌了六百块钱越来越烂了京东,1
手机发烫断触耗电也快垃圾,1
手机发热太厉害烫手,1
辣鸡一个月不到出问题售后又不行辣鸡,1
掉电快断流严重重得一批,1
快递超级超级慢比蜗牛还慢,1
一星给京东商品不咋样屏幕角烂了一小块,1
玩吃鸡贼卡感觉买了一个垃圾手机生气,1
垃圾商家忽悠客户,1
差评本来发货就慢结果还发个残次品,1
耗电太快了放在那不玩电一直掉,1
去吧充电死慢掉电还快小时就没电了,1
用了还不到一个星期发烫严重充电也慢,1
买了不到半个月就降了降价力度也太大了吧,1
辣鸡手机一直断流信誉积分都被扣傻了,1
降价也太快了买了一个月降真么多真的,1
我劝你们别买手机断流太严重客服都不带管的,1
差评没到一个月都不保,1
电池太差了刚开始可以用四五个小时用了一个多月就三个小时,1
掉电太快到哪都得带着充电器,1
不到一个月就出现卡屏垃圾,1
太卡了新买的都卡,1
手机垃圾打王者荣耀经常莫名其妙卡死,1
差劲以后再也不会买了打游戏发烫卡顿还不流畅,1
还行尺寸大小刚刚好屏幕晚上调暗有频闪一天打游戏要三四次自带的钢化膜有点拉胯就是充电快打游戏一发热就锁帧了赠送的视频会员跟个月的延保都不见了还有就是充满电一天都用不了另外就是别写适合王者荣耀和平精英了你这手机就适合玩那种不要求灵敏度的游戏,1
体验非常非常差一直两个手机用实在受够了苹果手机信号差和电池问题先说屏幕总感觉闪烁可能是我不习惯手机信号问题家里七台手机这手机突然断网然后网络一直是不管关网络还是重启都没用第二天自动信号好了其他手机都没问题住了几年的地方定位问题昨天导航刚开没三分钟提示信号弱画面卡在那里不动错过高速口白白开了半个小时退出重新导航也没有用只能用小米备用机开车用手机导航有年从来没有这样过苹果手机也没有就算信号弱不至于卡在那里不动网络好像也可以定位然后用滴滴出行美团测试定位发现果然定位不准第三就是充电从手机第一天到现在都没有宣传的分钟都是分钟左右才能充满还不是从开始算问客服售后就是线下去检测问题线下去检测信号和定位肯定检查不出问题这个时灵时不灵买了个寂寞定位不是最基本功能导航等于废了然后电池安不经用可以理解所谓的分钟充满就没有体验过,1
入手这部手机也是第二次入这个系列了复购有赠数据线新机有赠耳机数据线还好耳机就不走心了和说好的不一样也是小问题关键是这款手机根本用不了需要转接线这就又秀我到了,1
看到了请认真看完谢谢来自普通用户的体验手机刚拿到就有问题硬件方面还行吧但是拍照竟然黑屏没照片就很秀客服让重启京东很棒一点用没有然后重启手机更棒了还是一点用没有但我不愿相信呀等我第二次重启后可以拍了打电话的时候吧通知铃声没得换几十个铃声同一个声音为什么想换铃声打电话时有来提示音听的难受的一批配图会在追评应为已经开始评论了所以不能退出,1
为什么同样的位置别的手机移动有信号这个手机只有没有啊是这个手机的吗这个手机信号不如几年前的荣耀手机这个荣耀手机信号都够差了比它还差,1
烧屏客观来说是几率问题和三星也都有存在烧屏的几率不可避免我只用了一天刷新率屏幕用起来很顺手纵享丝滑的感觉只有仔细看起来存在锯齿感优点是显示比较锐利我用的三星屏的则是倒过来因为物理足够高几乎不会有锯齿感但是因为缩放逻辑的存在看图标和字体就会比较糊和虚,1
首先充电很快十几分钟充满代价是硕大的充电头外观背部是真的好看我很喜欢毫安电池真的不耐用续航尿崩拍照也很一般这些都还好我收到货开机使用不超过小时开了息屏显示晚上就发现息屏的时间和图案已经开始烧屏了为了看的更清楚我加了黑白滤镜我用了两年的都没烧屏害～退货退货质量堪忧,1
买来打游戏的试用了三天打游戏手感不错的但是有个问题就是玩王者和吃鸡时开启麦克风后说话朋友们都说我讲话很卡试了下是网络问题但是表现得很明显正常移动的电话卡自己听朋友说话不卡打游戏不卡朋友听你说话卡如果网络条件一般经常游戏和朋友连麦的话不建议购买,1
怎么说嘞问题蛮多的卡槽特别难拔出来第二这个屏幕到现在都还是占比性不高刷新率蛮好的但是看的眼睛疼玩手游也有助手和加速还可以有特效充电和待机也不错但是这个价位买这个不是很实惠我已经退货了,1
从一代换过的很好用一直都在用这爱哭蛋蛋非常好用一直用这个牌子的充电很快分钟充满但是充电头太重了跟充电宝一样耗电也快摄像功能还是一如既往地差还是那么厚重,1
这一星纯粹是给宣传时不符发货严重影响购买心情你们能感受月日下定金月日付尾款日才收到货的心情吗手机没有问题关注很久了用起来也非常顺手有点温热在接受范围之内性能非常强劲拍照效果也不错这个价位绝对超值礼盒版包装分量相当可以虽然只中了银币很多小礼物也非常贴心,1
手机耗电极高虽然充电快手机发热严重一天充好几次待机时间电量消耗的也非常快体验感非常不好,1
拿到已经一个星期本来满心期待的使用没想到电池电量耗的太快毫安不算大连着打吃鸡用不了多久杯子不大水流一样比较快充满不是也正常一天要充几次出门得随身带着充电器其他方面好像都马马虎虎没有什么可以特别值的说的地方,1
包装简陋没有任何缓冲打孔前摄有个很丑的小银圈关键还是歪的这次加入了压感卖点但实测没有黑鲨好用特别是左右半区面积不相同很难受新的卡片式桌面效率很低换成传统图标之后是好用了但是又感觉新系统没有任何新意唯一的优点可能就是整体还算轻薄特别是后摄凸起比较小这点甚至比都好～,1
外形外观好屏幕音效好拍照效果主摄像头进灰无语了这品控真的很垃圾运行速度快待机时间很短其他特色不值得值得购买,1
用的挺好但是这个手机没有将其发挥出来酷狗音乐下载音乐手机都会发烫而且安装软件的速度也很慢跟其同价位其他品牌的手机来说很垃,1
手机充电快耗电也快一天不玩都要充电说好整点送背包现在一个月了背包还没有到不知道几个意思,1
说实话没想到能出这么差得机子除了充电快电池用电也特别快都能手机滚烫冬天还好当暖宝宝了,1
耗电太快正常使用坚持不了一天打游戏就更别说了虽说充电快但也不能天天抱着个充电器吧后悔没选小米,1
手机配置那是没的说但是有一个致命问题就是断点不管是玩游戏还是浏览网页莫名其妙的断网和我上一款手机一样的问题我不知道这是不是手机的通病现在有点后悔买了但是没办法将就着用了一年以后再换别的手机吧,1
电池不耐用一天俩充重度用户充这个我就算了主要原因是打游戏网络卡一下变跟网络没有关系跟我朋友坐一起玩王者都是移动卡我朋友一点事没有,1
首先说一下这个游戏玩任何游戏都还好毕竟嘛但是唯一的缺点我接受不了就是充电如果你玩着和平精英一边玩一边充电电量基本不走所谓的分钟充满就是你把手机定位关了网络关了亮度最低然后将将充满如果跟我一样喜欢玩游戏的我一天大概得冲次电,1
充电慢上面说分钟充满实际要分钟刚开始的时候确实快但充到百分之五十的时候就慢了每分钟就也就充进百分之二充电时候发烫严重玩游戏的时候也有一点发烫待机掉电也快晚上点充满电第二天早上点就剩百分之掉了百分之,1
没有入手的朋友劝你们不要买了这一款还没有两年前刚出版处理器快虽然各方面都提高了但也有坏处坏处就是你玩游戏只能玩游戏视频通话只能视频通话两个一起来的话游戏卡的飞起不说手机都开始烫手减少游戏帧数都没用画质在游戏里还不能调虽然有散热系统但是一时半会也不会降下来刚用了一星期的新手机是退不了了能用上一年半就算值了吧快出了大家谨慎选择现在手机系统都是一样的没有什么好坏之分了,1
这个差价太坑了才买半个月直接降了五百我就呵呵了五星差评你值得拥,1
买了不到天降了好多真坑呀,1
这手机太差还不如苹果,1
不好用很重屏幕太差了,1
手机待机时间太短失望透顶,1
打游戏有回音非常不愉快的一次购物,1
降价太厉害比平时便宜,1
太喽了感觉不好买了后悔,1
差评客服没人买的套装没送,1
打游戏很发热接收信号差,1
手机耗电太快两三个小时就没电了,1
耗电太快了一个小时掉了多的电,1
垃圾手机买了不到半个月掉价,1
配货太慢了一个礼拜还没有收到货太差劲了,1
