评论,评分
质量非常好，外观设计非常好看，软件运行非常流畅，触摸屏幕非常好，参数配置非常高，非常不错一款的手机，发货和配送速度非常快，喜欢。,5
这已经是我在京东买的第三部vivo手机，感觉很好用，拍照像素很好，也很清晰，支持国产，我不买苹果，硬件软件都很好，很流畅，也不卡，我觉得手机是越来越好，而且价格也不高，适合普工家庭，物流的速度很快，包的很好，快递小哥也很给力，希望活动力度更大，支持国产手机?，还是支持国产手机,5
家人之前用的手机不行了，换手机买了这款，颜值很高，性价比也很强，充电速度非常快，也是终于给家里换上5G手机了，iQOO这几年发展的很不错，期待以后的产品,5
手机真的很好用，又快又流畅，玩游戏一点也不卡顿，画质清晰，音质响亮。外观漂亮，手感好，拍照清晰还自带美颜效果，好喜欢。送给孩子的礼物孩子很喜欢。京东的电子产品值得信赖，物流又快又方便，很赞很赞，非常喜欢这款手机。,5
618搞活动  果断下单  好东西物美价廉  性价比高的 1299的手机  买来送老人  很喜欢  拆机中  手机人机工程做的不错  拿到手手感很舒适  缝隙比较小 不用担心灰尘  送的原装耳机  耳机音效不错  5G手机 55w充电很快  不用担心用电量  一小时冲满  对于老人够用,5
声音好听，配置好，拍照效果好，速度快，打游戏一点也不卡，我很喜欢,5
手机一周前就收到了，给妈妈买的，搭载骁龙768g处理器功耗较低，日常使用流畅不卡顿，侧边指纹解锁很快，外观漂亮，很喜欢星云这个配色，我自己用的是iQOO neo 5，感觉z3和neo5运行的流畅度是差不多的，日常工作使用完全够了，这个价位这种配置，总体来说还是挺不错的外形外观：个人比较喜欢星云运行速度：很快，没有出现卡顿待机时间：充电快，耗电相对较慢，日常完全够用拍照效果：还蛮不错的，清晰,5
快递包装很好，iQoo机型漂亮，屏幕大，长，看上去很高大上的样子，点赞 。很送了耳机，5G卡，good。运行速度快，55w快充，一小时充满，6400万拍照清晰，768G处理器，1500的优惠价格真心值得购买。,5
外形外观：个人喜欢蓝色，果断挑选太空蓝，手机摸着不是很沉，用着很舒服。屏幕音效：音效很好，听歌声音也很大。拍照效果：拍照很清晰，不会出现模糊情况。运行速度：运行速度很快，打开各个APP速度很快。待机时间：待机时间长，充电速度也很快。,5
快递很快，买这款手机真的很香，性能很好，说明书，充电线，充电器，手机壳，都是送的，非常棒，价格也很合理，颜色好看，颜值是真的高，有想买手机的朋友可以看一下这款手机。,5
手机性价比高，充电器也比普通的重一些，还是快充，这个绝对够用了。就是线短了些。而且这个年头还给二级的不多了。我最喜欢的VIVO的地方就是给贴膜，还有送手机壳，这些很贴心。背部指纹 to 侧面指纹+面部解锁 很值了，多次购买这个品牌了，虽然是给母亲用，她很喜欢。,5
手机买了两个月了，用着不错，一点也不卡。运行速度：很快拍照效果：非常清晰颜色很好看屏幕音效：非常棒外形外观：外形好看颜色好看待机时间：充电器非常棒充电特别快,5
外形外观：颜色京彩，手感舒适。屏幕音效：全屏观影，音效很靓。拍照效果：网课作业拍照打卡够。运行速度：速度很快，游戏炫酷。五一礼盒plus优惠，果断出手，装了非常多喜欢的软件，内置软件也还不错，用的很舒服。配了游戏手柄和降温的，值得期待。,5
如图，看看，这手机就是这么棒，就想体验一个orgingOS系统，然后把我的骁龙865卖了换这个，确实没让我失望，骁龙768勉强够用，打王者够了已经，用两个月等着出iQOO9买iQOO9，这千元机当主力机毕竟没面子，反正就是特别的棒！1699的手机我1519就买到了，是真的棒，棒棒棒！,5
618买的 体验这么长时间  z3各方面都均衡 充电很快 反应很流畅  运行各种apo一点不卡 时间长了手机也不是很热  拍照很清晰  对本次购物很满意,5
宝贝用了好多天反应真快，给老爸买的很喜欢，充电快，音质也不错，买的时候就看中的性价比高，还会买vivo的,5
手机手感非常好，这已经是第二次买这款手机了，上一个丢了，非常伤心，只不过没有我想要的颜色，本来想买云氧那一款的，可是缺货?，所以就没有能深空这一款，整体效果还是很不错的外形外观：好看美观，整个手机看起来都挺高级的待机时间：待机时间适中吧，不过充电非常快，20多分钟就把手机充满了运行速度：运行速度还是很奈斯的,5
宝贝收到，是正品！有二维码和条码。京东送货，特别快！精选了好久各类手机，因为我的要求比较高：像素6400万左右便于拍摄更高清照片，运行内存存12G（加3G）够大，下载较多工作软件不卡，手机内存256G左右，足够存储拍摄一天的高清视频重要的是要物美价廉，性价比高！结果IQCCZ3全部符合标准。重量适中，尺寸符合，款式漂亮，重要的是超级快速，再也不用被卡顿折麽，被空间站小折腾了。现在出去一天拍照，可以不用带笔记本电脑了。关键是电池时间长，大功率充电器超级快，一个小时满了！打开网页，网站速度超级快！有广角镜头可以圆满解决拍照问题，手机散热也好，时间长也不会烫手。商家还送了配充线一套，美美哒！已经用了一天，感觉就是爽！谢谢！,5
618的活动  手机人机工程做的不错 拿着挺舒适感很强  手机缝隙很严实   不用担心灰尘  性能方面挺好玩游戏顺畅  不卡机   plus会员送了个原装耳机  音效效果不错  对于1299千元手机性价比很高了 总体性能还可以,5
上午下单下午到，真是快啊。包装简捷又安全外观设计漂亮手感质感都完美拍照很清晰，照片看起来很精致内存大速度快不卡plus还送了耳机长辈很喜欢,5
手机非常好，很流畅，拍照效果也可以，而且还有120喝刺高刷，我比较非常满意，颜色也很满意 运行速度也很好可以，京东自营就是好 ??,5
买这个手机其实是冲着这个系统来的，用起来确实很新颖，用烦了苹果和安卓原生的，真的可以来试一试这个系统，清新有趣。再加上55W的快充，真的很快，用了就离不开了，基本上可以告别充电宝了。游戏模式功能丰富，120Hz的屏幕确实流畅很多，有些丝滑的感觉，处理器够用，再加上首发送的一套快充和耳机，简直完美！！！,5
外形外观：外观非常的漂亮，手握感觉非常好！屏幕音效：屏幕超级清晰拍照效果：拍照效果也非常的不错运行速度：运行速度刚刚的其他特色：侧面指纹以及人脸锁屏识别都非常的灵敏，轻轻触摸就能识别指纹！系统操作非常顺畅！,5
体验效果好   系统流畅  安卓最新版本   运行内存大  读取速度也快    手感很好  握持感不大不小  大电池    用了几天  待机也非常不错     屏幕清晰,5
京东物流就是快，昨天下午拍的，今天上午就到了，再评价一下手机，外观挺好看，比iqoopro略微长一点，上手感觉很轻，运行速度很快，其他的还在摸索熟悉中，作为千元机来说，性价比不错，喜欢的可以考虑入手。,5
外形外观：非常好，摄像头和iQOO logo非常具标识性。屏幕音效：很好。拍照效果：6400万主摄，对于手游党来说非常不错了。运行速度：6G+1G扩展内存，非常nice!待机时间：一晚上只掉了3、4个电。,5
手机外形很好看，手感舒服，拍照非常清晰，还贴心送了保护壳，运行很快，内存也够大，待机时间很长，主要是送的快充相当好用，不用二十分钟就会满电，可以放心购买,5
外形外观：小挖孔屏幕，很喜欢，侧边指纹识别速度没的说，非常快，外观颜色很好看，看久了不腻。屏幕音效：屏幕虽然是LCD但是配备了高刷，视觉效果不错，带有智能调节刷新率功能，可以在体验和耗电方面多均衡，不用用户费心，立体声双扬声器，声音比较大，老人使用很方便。拍照效果：拍照效果也算是主流水平，4800万像素，各个摄像头各司其职，日常的非专业拍照完全胜任。运行速度：天玑1000plus处理器也是7纳米制程，能耗和处理速度都不错，日常使用的APP完全没有运行压力，也不玩游戏足够用了。待机时间：电池大，并且有44w快充，不到一小时充满，非常给力，没有续航焦虑了。其他特色：性价比很高,5
用过vivo的三台手机一直都是颜值在线，性能与性价比并存商品质量不错，细节、品质、做工都非常好，发货贼快，快递也给力，棒棒哒~???大品牌，用起来很放心，质量非常好，赶上活动购买非常的划算，自营的物流让人非常惊喜，上午下单 ，下午就到货了。新的系统非常流畅，音质也不错，还配有3.5接口。运行媒体呀播放音乐。游戏都非常流畅。存储也没有任何的卡顿，拍照非常的清晰。夜景模式的时候非常的棒。Vivo终于从音质手机变成了画质手机的蜕变。所幸的，是它的音质没有太大的下降，而拍照的体验得到了很大的提升。屏幕的刷新率非常感人。续航基本一天半是够用的，充电非常快，真能做到15分钟充满60%的电量，外壳的颜色非常的梦幻，老婆非常的满意。希望国货能坚持这样的品质。优化各方面的体验。国货当自强！手机是未来生活的重要的应用终端。 国货能做好它。就是国人消费者的福音。Vivo加油！,5
外形外观：颜色清新，外观流畅，手感很好，手机轻薄，质感好，很适合女生使用，用起来没有压力感，屏幕音效：画面颜色清新，颜色匹配度好。拍照效果：最喜欢的就是vivo的拍照效果和功能。其拍照效果颜色很。清晰。拍出来的效果非常好。之前就是用的vivo的。后来换了个其他牌子的。拍照效果就没有vivo的好。现在又换回来了。运行速度：目前的运行速度能适合我，非常的快。,5
想买台千元机，找了很久最后选中vivo的子品牌艾酷！高通765G处理器、120刷新率、55w有线快充都是该机的亮点！性价比较高！幻银配色也比较漂亮！希望能用上两年！,5
三年没换手机，准备过度一下，谁知道，这款千元机超乎我的想象，无论从外形，屏幕，牌照，运行速度和续航，都超乎我的想象，现在安卓机发展的真快，之前一直等待要换的手机，现在有些犹豫了，准备再买一款旗舰安卓机，我相信一定不会让我失望的。,5
外形外观：好看：搂起来手感很舒服屏幕音效：好听：有cd音质的效果拍照效果：清晰：6400万像素，拍很真实运行速度：好快：打王者吃鸡都没问题，一点都不卡待机时间：很长：连续看视频有六个小时其他特色：有特色：性价比非常高,5
非常好用,5
京东物流杠杠的，当天下单，当天就送到了，期待已久，终于等到合适的价格买到心仪的手机，首先要说下外观，太空蓝搭配黑边框，太漂亮了，喜欢的颜色，爱不释手，运行内存12G，玩什么都不卡，显示颜色也很好，指纹响应速度，还要说下人脸识别，那是满满的惊喜，带着口罩也能识别，太赞了，配上黑色手机壳，在来一张无孔陶瓷膜，美的不要不要的，太漂亮了，刚从华为转过来的，期待后续使用。,5
这款手机性价比还是挺高的，包装很好，手机外观很精致，手感也不错，高通骁龙768+独立显卡，玩游戏和看电影都很流畅，高画质运行无压力，屏幕嘛，也适中，不大不小，刚好，充电速度好快，还很耐电，音质清晰，拍照也不错，特别是拍夜景，杠杠滴，好，谢谢！！,5
已经用了一段时间呢，用起来特别的流畅，速度很快，颜色也大气，超薄，拿在手上手感也挺好的，带电时间也长，一天充一次电就可以了，充电时间短，送了游戏手柄，挺满意,5
iqoo z3手机是我经过在众多千元机挑选出来的。炫酷的手机盒还送了一个入耳式耳机。外观漂亮有很重的磨砂感，在阳光的照射下会出现很多种颜色6400万的像拍照清晰，性能棒的没话说。?还拥有Android和Originos两个系统，还搭配骁龙768G处理器，性价比高，运行速度快??,5
预算一千多，本来想买Zx1，后来看到新出的这款，就退了那部，预约完昨天付尾款，今天就到了，京东就是速度，这款手机很不错，运行速度超快，之前也是用vivo的手机，系统还是比较熟悉的，特别看中的是充电速度，55w快速充电，半个小时充满，特别方便，充电头很大个，充电进度太牛了，刚插上几分钟就充上百分之五六了，这个体验超爽，跟上时代的速度，暂时没有发现发烫，后续继续更新使用感受！,5
年前给老爸买了台Z1，这次给老妈买了台Z3。手机试用了几天，用着还可以，外观很漂亮轻薄，拍照清晰效果不错，音质纯正，续航能力强充电也快，运行速度流畅，物有所值、值得拥有！,5
这次选购了iQOO Z3的星云6+128版本，也是第一次购买vivo及子品牌iQOO的产品，产品感觉不错！?这次趁着618活动以1299拿下Z3的6+128版本，优惠了400元。1299元能拿到：高通骁龙768G+LPDDR4X+UFS 2.2+55W超快闪充+120Hz竞速屏 6400万超清三摄 五重液冷散热系统，还是很香的 。虽然中框和背板都是塑料的，但做的很精致，拿在手里手感还是很好的。高通骁龙768G这颗芯片日常使用是绝对没问题的，玩个王者，吃鸡也是轻轻松松的。但要玩类似&ldquo;原神&rdquo;这样的大型手游会吃力点，请大家注意。这次是送长辈的手机，所以768G绝对没问题，妥妥的！?内存方面LPDDR4X+UFS2.2读写速度也是不错的，另外iQOO有自己的内存融合技术，所以6+128版本的运行内存其实是6+1的配置，也就是说运行内存可以到达7G的效果。1299元的千元机能配上55W的快充头真是&ldquo;大爱&rdquo;了?45分钟左右基本能充满。还有120Hz的LCD竞速屏，6400万超清三摄表现都不错！总结：这款iQOO Z3适合非重度游戏党的大部分朋友，放心购买！,5
外形外观：这款太空蓝真的很漂亮。屏幕音效：混音效果很不错，好听。拍照效果：4800万像素可不是白给的，太清晰了。运行速度：一个字，快。待机时间：视情况而定，一般情况下用一天是没问题的。其他特色： Vivo的使用功能很多，比以前的手机方便多了。,5
确实不错客服人员，快递很快隔天即24小时就到手了，从没想到有这么快，照相效果很好，最好的效果照相不能放大，但照片出来后放大的清晰度比起放大的好得很好多。5G用流量比4G的大好多多。,5
用了十几天了才来评价外形外观：银色很好看，屏幕很大，快充很方便，平常不怎么玩游戏，看看小说刷刷视频，目前电量很够用。618活动便宜了很多运行速度：相机很棒，照片清晰，反应速度也很快。满足我的需求,5
第一次在网上买手机，很满意。前而5张图是旧手机照的，像素差了点，后面4张是新手机照的。很清晰。,5
5月10号买的iQOO Neo5使用很顺畅，好用，性能机这次又买了Z32千元内性能机，打开后很惊艳，店里使用，足够了，值得推荐??,5
外形外观：颜色没有图片好看，这个颜色有些失望，不太喜欢。给老人用，老人不挑剔，就算了。屏幕音效：屏幕显示很清晰透亮，非常满意，音效还可以吧。拍照效果：拍照是一大亮点，拍得特别清晰，成像很棒。运行速度：运行内存8G，还有3G融合内存，不用担心后台不够的问题。待机时间：待机时间，重度使用属于上成水准。,5
手机已经到手好几天了，个人觉得外形美观，音效非常完美，特别是戴上耳机更佳，运行速度很好，拍照比较一般，毕竟是主打游戏，体验非常棒，待机还行，正常使用能用很久，打游戏耗电快，发烫，都属于正常现象,5
充电很快，不到50分钟充满。手机够轻，拍照还行吧。没有双扬声器。侧边指纹很好用。电量用一天没问题。,5
外观挺漂亮的，速度也比较快，画面也十分的清晰，摄像头的拍摄效果也比较满意，待机时间当然不能恭维，实在是太短了，最多1白天，后续会在使用上评价,5
买给老妈的，第一次换智能手机用，之前用的都是老年机，许多功能还在摸索中，颜值很高，选的星云实物非常漂亮，手感也很好，拍照很清晰，前置摄像头还自带美颜功能，爱了。侧边的指纹解锁非常灵敏，京东物流也是杠杠的，第二天就到了,5
1、手机已经收到了，收到已经使用了两天，大厂生产的商品就是不一样，之前一直用vivo手人，也一直在用vivo手机2、手机不管是使用效果，还是用户体验都得很好，也很喜欢再一次购买比较信任手机的用户体验和售后管理手机外观时尚大气3、目前手机的性能刚刚使，会在后续使用中再来追评手机外观大气外观时尚手机操作系统简单处理器性能强悍，如果有想要购买手机的4、本人购机体验，建议购买手机轻薄易上手电量充足，电池4500毫安，一天够用，使用一段时间后会再来追评，相信大厂品质！5、购买此款手机，总结手机电池4500毫安，很够用，手机性能很流畅，手机充电速度很快，手机上手感很好，手机外观很时尚,5
手机运行速度快，新手机不卡顿，8G运行内存确实很好用。屏幕音效：双击可以唤醒屏幕，用起来方便。待机时间：一般一天一充吧运行速度：快速，不卡顿。,5
外形外观：外形大气，比较适合年轻人用屏幕音效：音效非常可以，我喜欢洗澡的时候听歌拍照效果：还可以，和女朋友一起经常合拍，像素很好运行速度：不卡，打起游戏来很舒服，,5
外形外观：外形时尚漂亮！屏幕音效：屏幕顺滑！音效双喇叭立体声！拍照效果：拍照清晰！效果好！运行速度：运行8+128通通的啥都没问题！待机时间：4500毫安时的电池?，妥妥玩一天多没点问题？其他特色：顺滑的屏幕！大音量立体声喇叭！玩游戏杠杠的！可我不玩游戏！挺好的！性价比超高！推荐购买！,5
给老人换的，非常喜欢，双卡双待，内存够大，运行速度也很快，拍照清晰，比苹果轻便，充电速度也很快，可以和华为的数据线通用，安卓系统还需要适应一下，换新机可以用互传倒一下，很方便,5
送给妈妈的，妈妈很喜欢，手机很漂亮，很轻！！反应速度也很快，内存也特别足，值得购买，真的很不错?外形外观：漂亮拍照效果：不错?屏幕音效：很棒运行速度：快，流畅！待机时间：很长！其他特色：打游戏很流畅，手机很轻,5
手机还不错，质感还行。赠送了壳膜，挺方便。运行起来也还好，不是很卡。充电头非常好，充电非常快。屏幕观感还行，看着眼睛不累。手机轻轻的，拿着手臂也不酸拍照效果：拍照ok，像素挺高。其他特色：背面很好看,5
功能都特别好父亲节给爸爸买的礼物，第一次用iQOO的手机，买回来特别喜欢 外形 功能都特别好 手机像素也更好 电池容量大 用一天就冲一次电就够了 特别喜欢这部手机,5
挺好,5
外观:很漂亮。深空颜色，适合商务人士使用。充电:充电速度真的很给力，充电快，一会儿就充满了。这个赞。系统:买这个手机主要体验新系统，可玩性更高，界面很美观，系统功能强大，爱不释手。手机整体都很棒，反应速度很快，日常使用足够。拍照效果清晰。待机时间不错。,5
买来没有马上重度使用，真正用算一个月吧，，感觉良好，，性价比高，，作为vivo的子品牌，无论从品牌名到logo还是设计都给人一种新潮的感觉，特别符合本人的胃口。。大屏幕视野开阔，大电量给人安全感。。银色很美腻啊！,5
外形外观：外观很时尚，看起来很潮，家人都很喜欢屏幕音效：在这个价位上，屏幕算是很细腻了，120hz的刷新率，很流畅，音效效果不错。拍照效果：6400万三摄，拍摄效果很亮眼，很惊喜运行速度：运行速度很流畅，玩游戏也很流畅，不卡顿,5
第二次买iQOO手机了，手机非常好，价格很实惠，颜值贼棒，给老妈买的日常使用就够了颜色  幻银色内存  8+128像素 后置6400万超清三摄  前置1600万（日常拍照够用）120hz高刷竞速屏 55w超快闪充五重液冷散热系统最主要老妈很满意?,5
这个手机很好用，预售的一千二百多到手，声音十分地清楚 ，照相的色彩也很鲜艳，很真实 ，看电视也很清楚 ，只是不知道玩游戏怎么样，因为我和我老公都不玩游戏的 ，这台手机我们都很喜欢 ！,5
手机外观很漂亮，颜色也很好看，充电速度真的很给力，充电快，一会就充满了，界面很美观，系统功能强大，爱不释手，手机整体都很棒，反应速度很快，日常使用足够拍照效果清晰，待机时间长,5
屏幕音效：这块6.58英寸LCD屏不仅支持DCI-P3广色域和HDR10，能够呈现出细腻的画质效果，同时也支持目前旗舰机型才具备的120Hz刷新率、180Hz触控采样率，让屏幕触控有了流畅丝滑的视觉效果和更跟手的灵敏表现，在FPS类手游中，iQOO Z3能够带来更快的触控表现，让你吃鸡时快人一步。值得一提的是，为了进一步增加玩家对于高帧率游戏的感知，iQOO Z3还特别推出了高帧率专区，能够适配目前主流的14款游戏拍照效果：拍照满足日常需求，千元机还要啥自行车外形外观：外形大气美观，手感舒适，很适合长辈使用，屏幕够大，可以选大字体其他特色：充电速度贼快，快充的感觉就是好,5
收到货迫不及待拆开包装，发现货物完好无损，iqoo z1材质好，手感很好，玩王者荣耀稳定60帧，144hz屏幕刷新率很好，双扬声器播放音乐大声，比iqoo pro 5G声音大，充电速度也是44W！很好??,5
外地调货等了3天，理解。真机比图片上好看，图片上看边边有点厚，但真机没有这感觉，系统反应速度很快，很清新，拍照也很清晰，给老婆用，足够了。,5
玩了半小时，回头看自己的红米note8pro，同是暖调鲜艳，红米的屏幕有点刺眼啊????。还给老婆吧，不刺她的眼就行了?,5
物流超快，上午下单，下午到，京东自营就是快，手机外观没有划痕，开机很流畅，拍照效果：很清晰，外形外观：整齐，无划痕，运行速度：很流畅！千元机性价比高！,5
一直用vivo的手机，非常不错，上一个是NEX一代，这次准备挑个备用机，还是喜欢vivo，主要是一年好多次免费贴膜，换新手机壳很带劲，服务态度很好，手机颜值很高，还送了耳机，618比官网便宜了几百块，快递次日达依旧给力，赞?,5
外形外观：外观时尚，新颖！包装大气，适合年轻人的手机屏幕音效：双扬声器，声音好听拍照效果：拍照清晰，后置4800像素！运行速度：运行速度快，不卡顿！待机时间：4500毫安大电池，正常使用没问题！其他特色：天玑1000＋的处理器，中端5G手机的旗舰机型！,5
使用了一段时间，真的很好！流畅度绝对够用，大品牌值得信赖，手机就买vivo.,5
刚到手，就拿出来试了下。送的东西很多。手感不错的，自己的需要调一下自己的使用习惯。有手机壳，游戏充电线。手机的颜色也是我比较喜欢的，清新的,5
还是非常的不错的，买给老人用的。无论是配置，还是手感，重量都很不错！也不打游戏，平时接打电话看看视频新闻感觉有点浪费。能力过剩的表现！充电也很快！好评！！！,5
手机用了几天，很好用，CPU运行顺畅，而且电量大，拍照美，颜色很好看，很漂亮，透明手机壳也很喜欢，对比同价位的手机，这款性价比最高，而且还是活动价，所以非常划算，运行速度很快，充电也很快，打游戏很流畅，不卡。物流速度很快，值得推荐购买,5
手机外观非常的好看，颜色也非常的漂亮。电池容量也够大，续航还是可以的。运行速度也很快，打游戏非常流畅。像素也很高，拍照特清晰。性价比高,5
在一千多的手机里，这款Z3的性价比最高了！便宜但是不廉价，外观漂亮颜值高！手感不错，相机?的成像质量很棒、夜里拍照效果也很好！手机的系统也很人性化，使用方便，为手机加分不少！对了，现在购买还多送一套原装的充电器，可以家里和办公室都放一套，这样就没有电量焦虑了?,5
手感非常棒，网速保障非常流畅，特别是在电梯和地下车库这些信号微弱的地方依然可以正常使用，高刷新率屏幕不仅是感官的刺激，更是看电影的不二选择。处理器非常流畅，各类游戏都可以畅快玩耍，绝对是不可错过的宝贝,5
真是物超所值，超大屏幕，清晰度很高，显示效果特别好，处理速度很多，无延迟，系统界面简单明了还好看，像素高，拍照很清晰，还配有广角，存储空间大，日常使用完全不用担心内存满，内置app齐全，还可以删除，特别要说明一下****功能，通过app实现，旧手机的所有数据包括app一起都能转传过来，省心省力，价格还特别实惠亲民，总体实在是太满意了,5
真是物超所值，超大屏幕，清晰度很高，显示效果特别好，处理速度很多，无延迟，系统界面简单明了还好看，像素高，拍照很清晰，还配有广角，存储空间大，日常使用完全不用担心内存满，内置app齐全，还可以删除，特别要说明一下****功能，通过app实现，旧手机的所有数据包括app一起都能转传过来，省心省力，价格还特别实惠亲民，总体实在是太满意了,5
外形外观：时尚屏幕音效：音质，画质都挺不错拍照效果：很好运行速度：无卡顿，灵敏待机时间：正常使用1天半其他特色：充电45分钟就可充满,5
外形外观：看起来挺不错的屏幕音效：音效特别好，拍照效果：对于中老年人来说够用运行速度：运行速度不错，处理器非常好待机时间：代一天没有什么问题，要一直玩游戏也可以玩5.6个小时,5
外形外观：非常年轻漂亮，很喜欢支持，希望越做越好屏幕音效：高刷新率看视频很爽，看电视都非常的清楚拍照效果：非常清晰，处理相片恰到好处。运行速度：非常速度。反正很快,5
手机很完美，很新，很流畅，手感也很好，运行速度也很快。手机很完美，特别特别棒，货比三家才买的，店主人很好，回答问题很有耐心，也很详细，有需要还会再来的,5
这款手机堪称为超高性价比的好东西，外形流畅美观大气，到手机器已经贴有钢化膜，充电头及线缆也是匹配快充功能的大功率插头及粗线缆，感觉相当专业的产品，使用中发现不到十分钟就可以从27%充满至100%，该机使用目前没有出现任何问题，体验感真心超爽。,5
手机用了一段时间了，运行流畅，拍照清晰，电池续航也不错！颜值很高！我一直都很爱惜手机，所以还买了个很靓的手机壳！12+256性价比很高！处理器也不错！手感做工都不错！非常推荐这款手机！,5
一千多元的手机选择这款准没错，拍照好看，音质好，充电快，40多分钟就能充满，棒棒棒的，这颜色也很好看。,5
"外形外观：喜欢，大小刚好，手感也不错屏幕音效：可以调适，好多种音效拍照效果：拍照效果：很满意 运行速度：快，骄龙767不是盖的，待机时间：我觉得电池还挺耐用的，我昨天中午充的电，现在还有40%多呢!充电速度那叫快呀，40分钟就充满了,不过这个充电器如果用其他型号手机,充电就没有那么快了，我充我现在用的viv ou 3速度就很慢其他特色：总体手机很满意，比我想象的还要好一些，还送了一个原装耳机，真的很划算，只有6g128的送耳机，其他好像不是Plus会员的话都不送，我选的是幻影的，也很漂亮，总体来说很满意，谢谢京东平台商家以及快递小哥，希望再接再厉，不忘初心，一起加油，OK",5
手机性价很很高  配置很强悍  在千元机级别里  应该算是前五了吧   颜值也很高   手机的iu用起来很舒服  去年买了一台q1给家人用   觉得真不错   所以今年新出了z3  看准优惠时期   果断入手  再买一台iqoo品牌手机送给家人,5
手机发货很快，第二天就收到了，外形漂亮，背面炫彩。手机握着的手感不错，宽度正好，就是感觉很长。充电头巨大，还送了一根黄色的快速充电线。充电非常快，手机运行顺畅，处理器性能在同等价位里算高的,5
