评论,评分
开始说的补差价，完了又不想给补，说了半天才同意，最烦的是说话不算话，买的当天就申请了，就是不给，又找的才给，没想到自营店也这样，以后买东西还得去店里，真是麻烦,1
最差的一次购物体验，超级垃圾的质量，第一次收的手机听筒有问题退换，等二次收到的手机电池有问题屏幕失灵，这种垃圾质量都不能退换或退货，差评,1
说好了，签收后一个星期发礼品的，到现在没发过来，太垃圾了，一点诚信都没有,1
充电手机发烫，电池也不耐用,1
手机的耳机接口或者是标配的耳机有问题或者是有硬件软件bug，比如已经多次视频的时候耳机插入后仍有外音，或者是拔掉耳机后声音调不大，需挂断视频才能调音量大小,1
此用户未填写评价内容,1
买的时候说是5G，其实不是，买两个星期就卡,1
手机超级卡，样式难看，没手感,1
新机就卡，搞不懂还#卖的2499，电也不经用，无法用语言表达这种机子,1
第一次用vivo手机，体验太差，手机掉电非常之快，而且是今天刚收到的新手机，眼看着电从15掉到1就几个眨眼的功夫，比别的手机差远了，如果在乎电池使用时间的不建议购买，我就后悔了，手机做成这样，败笔,1
此用户未填写评价内容,1
此用户未及时填写评价内容,1
比店里贵了一百,1
未收货已签收，一直未收到快递员的电话（未接也没有），刚发现下午五点有个短信说送到麦宝便利店，结果刚去取，没这个单，给快递员打了两个电话，一直没接通，没办法只能等待退货,1
拆开之后全是灰尘，购物体验太差了，一颗星都不想给,1
降价真快，刚刚过了两周就降价了，还不能保价，亏。,1
手机带电不行，直接带不住电,1
垃圾服务，快递小哥挺好，就是手机购买服务体验感差！,1
千万别买！千外别买！6月20投入使用8月3号就坏了，送去修，结果今天打来电话说主板坏了！离谱！这才多长时间啊，气死我了真的绝了啊。我备用机还自动关机，难死我吧，绝了。我就是单纯的把手机放着，再看到时候自己就坏了，后台都没什么软件，我又没开游戏再后台，什么嘛！莫名其妙！气死我了,1
半个月降价200多，就这样吧！不想多说，太气人,1
此用户未及时填写评价内容,1
发誓以后再也不用vivo，三月份上市购入，不玩游戏不刷抖音，现在就出现卡顿现象,1
此用户未及时填写评价内容,1
才用了四个月就老是黑屏,1
反应太慢了，相信有用过的朋友就知道,1
手机信号很差，每次从口袋拿出来，要关了再开才能上网，不然就没网络,1
手机配件差的一塌糊涂，刚用几天就充不进电，被我气的仍车窗外面去了，这么多年还第一次遇到这样垃圾的手机，客服还解决不了，也怪我自己把线扔了吧，但是你好我也不会仍吧，最差的一次购物体验,1
以后都不会买VIVO拜拜,1
过分了 刚买完不到十天 就降了100元  客服说七天保价 过保都不给补差价 后悔买的时候就问过客服 还说这已经是活动价了 可真行得了 这降价讲速度呀,1
无论是游戏体验老是断线从新链接就闪退也超慢，就玩的王者，网络也不稳定，超垃圾，信号差，这是我买的最失望的vivo手机，反应也慢，不好！,1
此用户未填写评价内容,1
摄像头镜片里面有灰尘，闪光灯下方有一点划伤,1
屏幕音效：一般，不怎么样，待机时间：不行运行速度：一般其他特色：没一点特色，耗电快，保证半天充一次电，谁买谁后悔，退货都会少100多，啃死人，,1
强烈不建议购买?,1
此用户未及时填写评价内容,1
垃圾手机，剩下10%的电的时候，可以肉眼看到的速度在耗电，一下就没电自动关机了！现在好了，用了才两个月，还无缘无故的坏掉了。寄回京东售后说是主板坏了真是垃圾手机，以后不买vivo手机了！,1
才买了不到一个月就降价 200,1
vivoS9手机刚买三天，每天要黑屏无反应或者自动重启好几回。有一次直接手机黑屏10分钟无反应，强制重启都没有用，还一直嘟嘟嘟的响。问客服就一直让我还原出厂设置。关键是后来还发现，后壳居然漏胶。本来蛮喜欢，结果出现质量问题，还是退了。,1
屏幕音效：屏幕时不时会暗下来，没有调自动的情况下,1
拍照不够清晰,1
不好用，太差太差了，不推荐购买,1
电池差的远,1
啥也不是  屏幕不灵敏   手机使用不到一个月出现问题售后客服解决不明白,1
电池太不经用了、我都不玩游戏一天都要充几次，后悔买这个机子了。,1
信号太差,1
一直用的oppo，这款手机电池很耗电，充满了用不到多久，打电话声音不清晰有点破音，还没oppo好用，卖了又不能退。,1
16号拒收到现在都没给我处理好！真差劲！最关键还有1天18小时就到退货期限，对方19号已经签收了手机，客服让我继续耐心等待处理，是不是时效到了，我钱和手机都得不到？！能不能有个准话？！什么时候处理好,1
此用户未及时填写评价内容,1
手机真的是太烂了，一天好几次没信号电话都打不进来直接断网,1
什么垃圾手机充满电玩一个小时就剩百分之60，联系客服人工智能说的**牛头不对马嘴真是***垃圾 还**自营店垃圾手机,1
手机怎么样还不知道，但是这个赠品误导性大，建议大家购买的时候多问一下，不要太相信商家。感觉不爽，还是给差评吧，使用一段时间再评论手机什么样吧，如果手机再有问题，这个差评也不应该评上。,1
这应该是部旧手机，我从未连过1499这个网络,1
手机不好 拍照不防抖,1
此用户未及时填写评价内容,1
用了三个月出问题了，找客服没有合理的解决方法，就死赖着，垃圾玩意，真**恶心人。,1
特别不建议购买，说的七天无理由2499买的五天申请退货显示最高可退2384.说的要是能退2384我都退了，最高俩字不好理解，是不是会给我退一块钱啊，如果不退邮回来会不会坏了啊，大毛病没有，小毛病无限，发热严重，大早上用了一会40多度，都烫手了，我旧手机同样的使用都没有这样，拍照开始还好，几天下来微距老是转换不过来，蓝牙经常卡住连接不上，重启一下手机能连了，那也不能老是重启啊，不说了，反正谁买谁上当,1
用我用了两年的20s做个对比，关闭所有应用，然后打开同一软件，几分钟后测下温度,1
这台手机，我很想把它砸了 ，电池。在空调底下用看电视 也会挺烫的 ，最讨厌的就是信号 ，经常会无缘无故的 连接不上,1
此用户未填写评价内容,1
第一次从网上买手机很失望,1
特别差，卡的很，千万别买，还不如我三年前买的华为网速好，真后悔买了这个手机，卡死了，感觉跟几百块的差不多，垃圾品质,1
卡顿，延迟，发热，没反应，太差了这手机。以后不买这个牌子了,1
卡顿，断触，建议去实体店买，刚开始几天还好，玩几天游戏就开始了，而且频率越来越高了。,1
此用户未及时填写评价内容,1
服务很差 手机用了不到一个月卡的要死 老是断网 连别人买的一千多的都不如 真的不值三千多 刚开始买的时候说第二天就送到了 结果第三天才送来 一点责任心都没有 送来了啥也就不说了吧 现在手机卡的要死 客服也不管 希望大家别上当了,1
手机收到了，体验感极差，s9很一般，没有逾期的效果，最主要的是客服服务态度还有人工客服服务态度极差，手机收到后第二天就不给退了，你们踏马的无理由退换货是踏马的屁话吗？这是最后一次买vivo手机了，建议大家不要买，如果非要想要买这个手机的一定要慎重考虑,1
售后太慢，手机质量太差，价格贵,1
不行，手机膜都是坏的。,1
差评，才一个查3百多,1
拉机，打电话有燥声，很尖的声音，还变声！,1
手机没问题，但发货打单错误，必须要差评！,1
货没收到，却收到订单已完成的信息！,1
说的赠品，还有抽的奖不知道几时能对象到手，感觉像吃了苍蝇一样,1
外形外观：还好屏幕音效：一般般拍照效果：还好运行速度：不咋地待机时间：很短，真心不推荐大家购买，续航能力很差，半天手机就没电了，而且手机会发热发烫，大家最好不要买这个手机，后悔死了，后面找客服，客服的回答很敷衍，丝毫没有解决问题的样子。,1
你们京东连电话号码多写错，地址是对的，电话号码是错得，如果不是快递员知道是哪里，丢了算谁的？,1
手机买了不到一个月充电器就坏了，这是什么质量.沟通客服尽然说充电器是送的.我都有点无语.京东这么大售后一个充电器都不能很好解决.何况我这还不到一个月的手机，是个消费者应该都受不了,1
京东真的越来越烂了，还不如~上买电子产品！用了一个月零十天，卡机开不了了死活不让我换货，维修过的手机很垃圾的，我还不如直接扔了，明天我就打12315电话举报你们！,1
非常难用！！！手机动不动就会删掉里面的音乐，文件。已经发生七八次了。音乐下载，听没两天，自动删掉。手机铃声和闹铃总会会被自动改为默认，太烦了，很耽误事情。最过分的是文件数据还会丢！！！简直不能忍受。客服也是一拖再拖，之前反应过一次。也没想着帮我解决。现在还是如此，太恼火了,1
才用了半个月屏幕就开始乱跳了，有时候点几下又没反应，手机还是到实体店买有保障，在网上买还是没有保障,1
此用户未填写评价内容,1
刚到货用了不到一天  手机发烫  退货了,1
此用户未及时填写评价内容,1
在京东最糟糕最#的购物体验，没有之一！充满欺诈！购买时跟京东客户确认了合约机只要自己的话费套餐满足条件就可以享受优惠，优惠部分无需扣款，结果购买一个月后，京东白条开始从我银行卡扣款，一查才知道给我优惠的价格转换成24个月分期，还要支付分期利息，总共950元合约套餐优惠，我用得着分24期吗？？？？打电话给客服，各种抱歉无法处理！,1
在京东最糟糕最#的购物体验，没有之一！充满欺诈！购买时跟京东客户确认了合约机只要自己的话费套餐满足条件就可以享受优惠，优惠部分无需扣款，结果购买一个月后，京东白条开始从我银行卡扣款，一查才知道给我优惠的价格转换成24个月分期，还要支付分期利息，总共950元合约套餐优惠，我用得着分24期吗？？？？打电话给客服，各种抱歉无法处理！,1
不想多说，还是618，才买没多久竟然降价300，太不讲诚意了,1
建议不要买了 掉价掉的太快 刚买10天掉价300  电池也不扛用 10%的电 刚想拍视频 直接关机,1
不保值 掉价那叫一个快,1
要送的东西啥也没有,1
一星都不想给，说是同城配送，结果又从南京发货，申请退款直接驳回了，收到手机还不是原装机，是被拆封过的,1
一个月还没到就很好电了,1
好家伙刚收到货，就降了200大洋。那个郁闷的心情啊。,1
后来保价申请，客户给我退了差价。郁闷的心情退去了。京东还是给力的。,1
此用户未及时填写评价内容,1
垃圾手机，还不如之前的x9，这个才用三个月玩王者卡死，玩游戏还闪退，vivo真的越做越差劲了，以后换手机不会再买vivo的了，真的很失望。像素也不咋地，吹的那么神,1
电池不耐用，电量还剩100分之几，一下就关机了,1
用了一个多月开始卡顿死机，,1
此用户未填写评价内容,1
客服垃圾，说好的老用户送耳机，半年了还没收到。客服态度差，鉴定完毕。,1
搞笑，快递员自己签收，系统生成退货流程，快递员还过来问我拿退货，退个货拖几天，客服也没给个啥说法，一直在那和稀泥，京东现在店大欺客呀,1
我想说，一颗星都不想给，真#！问客服，和问了没啥鸟样，就是个摆设。,1
刚开始不卡，用了快一个月了，开始卡了。信号从来都没有满格过，同样在市区，别人信号杠杠的，我的信号就这么差！无论用流量还是无线，玩王者卡的要死，到底机器是假的还是vivo就这质量？,1
垃圾手机玩个王者荣耀都是卡460,1
连不上车载电脑，售后也弄不好。差评,1
建议不要买vivo，我第一次用，触屏手感超级差，卡顿，手机贴膜还是那种超垃圾的，有层胶纸那种，不是磨砂的，耳机也是垃圾，一个字差，国产也就华为还算可以玩个游戏反应超级差,1
非常不满意 买的时候2899 领了各种优惠券下来2579 后来一看价格已经是2499了 很生气,1
手机各方面都不错，但是刚刚入手三天不到，降100元，心里不舒服,1
他ma的 几千块的手机就给我放门卫室 没打电话也没发信息说快递到了  还要我自己打电话给快递员才跟我说放门卫室   也不是今天下单明天到 快递有点慢 隔了两天才送到 本来有个新手机很开心 结果不是很如人意呀呀呀呀呀呀呀呀呀,1
当时等到618直播间买的19号就登记领赠的充电器，可到现在都没动静，催一遍都没动静。都不如~守信诺,1
垃圾手机，主打拍照很音乐，刚用了一周就杂音很大，一点都听不清，最差的一次网购。,1
用了一段时间。下载东西很卡。关闭在下就快。回家无线网必须关了在开，才能自动连接。好多软件插件不让安装。说解析包错误。但用其他手机就可以。,1
新手机就发现手机屏幕周边露胶，质量不好真心差，以前都是用vivo的手机，现在换了这个新手机就出现这种问题。都不敢再相信vivo家的产品了！,1
此用户未及时填写评价内容,1
此用户未填写评价内容,1
遇到好几次这样了、东西刚收到就降价、申请价格保护还失败（理由是有赠品）、送一个月爱奇艺、结果降一两百、真是牛、本来可以退了再下单、但是几次遇到这种情况、这次非得给个差评。,1
客服主动联系来解决问题、这点来说客服态度还是很满意的。,1
奶奶的，刚买就降几百,1
很少写评价，第一次给差评，手机新机没几天就已经出现过卡顿，黑屏，发烫现象了，售前人工很积极，售后发消息都是先智能然后转人工半天才回，手机直播间下单商品有赠品，当时给说备注好了，收货后7到10个工作日发货，等了好久没收到货，发消息问，没人理，只智能回复，又等了好几天还没收到，又发消息智能转人工半天才回，这次才说要登记还要再等7到10个工作日发货,1
此用户未填写评价内容,1
此用户未及时填写评价内容,1
好好的放在那里说关机就自动关机了,1
在也不买了,1
特别卡，在网好的地方也好卡，看电视卡，打游戏也卡，信号一点不稳定，体验不佳， 差评,1
你只用vivo手机，这是购买s9最垃圾了，早上100%，白天就用来接几个电话，通话时间10分钟左右。，到晚上就就没什么电了，用着用着剩8%电直接降到3%电，3%电直接降到0%直接关机了，8%的电整个过程用不到两分钟直接关机，垃圾电池,1
价格不便宜，这么大的没存，卡的要命，跟我用了两年的手机差不到哪里去，被骗了的感觉,1
最讨厌这种618加价后再打折的行为,1
送货了吗？怎么没来个电话通知,1
机器买了，拿回来，已经激活过了，视频时会严重发热，售后换机器到现在都没处理好，严重差评,1
店铺服务太差，商品再好，用着都影响心情?,1
用了几天发现一个问题就是卡卡卡卡~~聊天都卡卡的想摔手机以前用的vivo双面屏的那速度杠杠的若不是电池不耐用了真的没法比新机还不如一个旧机好用视频聊个天就能气死人垃圾手机不建议买,1
待机时间：一般，耗电太快。,1
手机（vivos9）我是2021年6月18号买的，20121年6月19日收的货。收到之后我就发现该手机上网速度特别慢，且下载安装软件的速度也非常慢。然后我立即联系在线客服转人工处理，每次发消息都石沉大海了，联系了一星期，截止今天（2021-06-26）才给我处理，该手机的上网速度很慢，我装上我的两张5G手机卡，手机后台探索该手机是在5G网络覆盖区域，且手机上5G信号满格，但测试手机下载的网速，每秒钟只有几1kb/秒~15M/秒左右，后我连接我家千兆宽带的网速也一样很慢，每秒钟下载的网速还不足25兆，后来我用我朋友的电信5g手机卡插在vivox9这部手机里。测试下载网速，每秒钟也就1kb/秒~19M/秒左右，连4G手机的网速都达不到，但是人家手机卡装在人家其他品牌的5g手机里边儿，每秒钟的下载网速能打到1.4G左右。后我多次联系移动客服转网络部工程师测试，人家3个人都说我这台vivos9非5G终端，我找在~网络部工作的朋友测试，人家也说网络很慢，达不到5G标准，甚至还没有4G手机的网速快，后我去vivo线下售后服务中心检测，工程师测试后也说我的手机有问题，也出据了检测单，郁闷,1
才接一会视频，就发烫，手机散热不行,1
这个手机用了一段时间才来评价！1是耗电太厉害，每天要充二次以上的电2运行速度太慢，发个语音出口至少5到10秒才能成功，一直在那打转转，特别是抢红包时，那个速度至少要等10－20秒红包才能点开真心不喜欢，价格不便宜，比不上旧的VivoY5s,1
此用户未及时填写评价内容,1
特地用了一段时间才来评价的 ，我不知道是不是我运气太差，买到坏的了，刚开始的时候就发现他有点反应不过来 我以为是因为我没有点到，过了一段时间之后，发现他是真的反应慢 而且还卡顿，死机 ，我很想退货，但是不可能，维修又太麻烦，真的想哭。,1
手机的物流太差，手机这种易碎品还没有防护措施，包装都破了,1
此用户未填写评价内容,1
耗电量太大    放着不动一天也要20%几的电,1
求求你们不要买，像素真的一言难尽，前摄像拍照片显得脸超长，我一个原脸别它拍成长脸哭了都，后摄像除了有点糊没有什么问题，手机有点卡顿，从~退出来画面退出来了结果声音还在响，无语了,1
还行吧，拍照能力没有OPPO强，但是打游戏还行勉强可以打原神,1
手机很差劲，信号非常差，还不如我以前旧手机信号好呢,1
6.18刚买的新手机，信号接收一点都不好，打个王者都很卡，经常出现卡顿的现象,1
我是真的被#到了，本来很开心的买了个手机，结果摄像头有划痕，想换货结果订单显示正在出库，找各种客服，一天半才处理，京东这能力也是绝了，不多说了，购物体验极差,1
送达时间不准确，客服能气死人，他如果在我面前我ⅩXX了他！！！！！！！,1
评价下这次购物的总体感觉，如同我现在的评价一样1.从手机产品来说开机试了一下拍照三颗星一般，性能一般，当然如果考虑用它打游戏还是慎选，拍照的话还可以，就是外音音质好像没有质感，不知道是不是听习惯了华为的。2物流极差在一个地方25小时一动不动等急了都还不如普通快递，送了将近四天京东现在物流不行，具体表现看以后使用手机后我会继续追评。实话实说个人感受而已,1
手机收到有段时间了，礼品没有主动发货，需要主动去问才有。要是忘记了就不会发出,1
垃圾用啦一个月就屏幕失灵卡顿闪退 钉钉打不起卡 手机突然无信号打不出电话   睡觉关数据wifi还耗电20多格   千万别买！！,1
手机发热得很厉害，买得最差的手机,1
收到手机第三天就降价300跟客服说保价，不同意。后面跟客服协商说让我七天无理由退货，货退回去了又说少个背贴要扣20块钱。那个背贴都没见过，手机清单上面也没有，我肯定不同意。客服又把手机退回来，后面求助京东客服。京东补贴我20块钱。后面丶跟官方旗舰店客服说了同意扣20块钱退货，旗舰店客服就让我把手机拒收退回去。现在退回16天了，也没人联系我，一问客服就说不知道。钱也一直不退给我，也没人联系我这个怎么处理。难道手机退回去就石沉大海了么，钱也不打算退了么，三千多呢。,1
太垃圾了，老死机,1
好垃圾的。手机不好用，容易发热，充电的时候关机就没有那么烫手。本来买这个贵点的手机开直播的，但是太容易发热就影响网络卡顿，又没有耳机孔，就还要自己买转接头一百多块，手机买了几天就降价300元，说保价6天，我的7天就不保价了！,1
刚买完就降价了，哎！,1
活动嘘头就是骗人的，满减300之后2999这就几天就直接2999,1
手机还是可以，物流太慢,1
为了信好好才买的5G手，可别人的4G都能看视频我的手机不行，我都怀疑是不是假货,1
这款手机开始买来感觉还可以，用了不到2个月手机开始严重发热，我之前买的Z3都两三年了，视频打电话都不发热，这个手机不到十分钟就很烫。差评,1
总是发热，动不动就发热，。接个视频也发热，打个又发热，充个电也发热。垃圾,1
强烈不建议大家买。网上的自媒体评测都是充值的好评，**6400万像素。拍出来的照片，模模糊糊的磨砂感非常严重。像诺基亚时代拍出来的照片，所谓的前置，也就是开了美颜。手机电池掉电非常快。12g运行内存，居然刷网页都会发热。呵呵呵。不知道多少人入坑了。还是说我这台机器中奖了！最大的吐槽就是后摄，诺基亚时代的产物。就靠着外观好看。收割一大波女大学生韭菜。。。618做活动也会玩套路，先把价格提上来在做618活动,1
此用户未填写评价内容,1
劝大家还是去实体店买吧，用了两个月来评论的，感觉不怎么灵敏，而且比实体店贵五六百块钱。反正毛病挺多，大家看好再买吧，也不是什么便宜的东西，,1
此用户未及时填写评价内容,1
垃圾，升级最新系统，经常性断网 导致GPS定位不准，有时还会重启。,1
冲着回收旧机的优惠才这儿买的，结果预选时的价格和拿走旧机的价格天差地别，越想越后悔，压价那么疯狂，就应该拿回来的，垃圾京东,1
店铺活动规则是评价给京豆，到这客服这里就是好评给了？无语啦，别的不说vivo好牛！,1
包装也一般吧，手机盒子都在快递盒子里面能晃起来，摇一摇都有声音，填充真一般,1
不喜欢，已退货，vivo手机做工太差，之前买的z3，不是我划破的，硬说是我弄的，真是恶心**给恶心开门，恶心到家了,1
刚买的手机就降价220  垃圾,1
这么垃圾的么 刚买一星期就降价,1
此用户未及时填写评价内容,1
用了三个月出问题了，找客服没有合理的解决方法，就死赖着，垃圾玩意，真**恶心人。,1
买了半个月  降了两百多 宣传的是价保618  我申请价保申请不了,1
此用户未及时填写评价内容,1
一星都不想给，说是同城配送，结果又从南京发货，申请退款直接驳回了，收到手机还不是原装机，是被拆封过的,1
白条分期24买的，10天发信息要我一次性付款，京东信誉度太差，找客服一个推一个，没有权限处理，只能反馈,1
手机信号很差，每次从口袋拿出来，要关了再开才能上网，不然就没网络,1
刚买完就少300了，京东太@了，一点都不守信用，大家不要相信京东了，京东现在已经不是以前的京东了，全是虚假的,1
此用户未及时填写评价内容,1
什么垃圾手机，用了一个星期送话器坏了，客服让我再用段时间，又用了一个月又这里坏，那里坏的,1
当时等到618直播间买的19号就登记领赠的充电器，可到现在都没动静，催一遍都没动静。都不如~守信诺,1
手机买了刚一个多月，就降价，这样子搞，谁还买，一直信任京东，这次购物让人太失望,1
建议不要买了 掉价掉的太快 刚买10天掉价300  电池也不扛用 10%的电 刚想拍视频 直接关机,1
不保值 掉价那叫一个快,1
我是21号下单22号到。物流到时没有问题，但是这是新机吗？怎么会有13号的短信通知啊，,1
这是我买的最差劲的手机，还不如我先前用的s7真**辣鸡，我劝大家不要买这款手机谁买谁上当，我先当个小白鼠。,1
快递未打电话给我，私自签收，私自放~，主动联系快递员，结果快递员手机关机，极不负责任的快递员！！！,1
我感觉这个电用的特别快,1
手机是不错，就是京东客服这边服务太差了。充电器有问题让放自提柜，放了一个多星期没有人来取？？？,1
此用户未及时填写评价内容,1
只管卖，有问题找售后，推的一干二净。vivo手机不错 但建议大家去实体店购买，,1
半个月前手机打不进电话，拿去维修，昨天拿到手机还是一样打不进电话，又去检测维修，不知道能到什么时候才是个头,1
好家伙刚收到货，就降了200大洋。那个郁闷的心情啊。,1
后来保价申请，客户给我退了差价。郁闷的心情退去了。京东还是给力的。,1
网上价格比线下价格还贵，有点儿坑人。,1
买来半个月就降价四五百块钱，手机还总是爱发热。我又不打游戏，就刷个~快手，,1
我只能说一句垃圾，刚买一个多月，打电话每次莫名其妙断线，我笑了，严重怀疑翻新机,1
此用户未及时填写评价内容,1
用了一段时间，垃圾，链接个无线，老是显示无ip分配，以前的手机就可以连接上。,1
这是我在京东最差的一次买东西，明明写的26号到，结果拖到27号，20多公里路运了两天，真晦气！,1
客服垃圾，说好的老用户送耳机，半年了还没收到。客服态度差，鉴定完毕。,1
没几天就摔坏了，问客服也没回话！,1
刚收到货没几天就降价，家里有事也没心思来问有没有15天保价，也是第一次买vivo手机真够#的。,1
小众手机不能买啊，本人想要直播，但是不支持所有转换器，很恼火！屏幕触摸不灵敏，,1
再也不会买这个品牌手机，毛病不是一般多，真的不知道是不是假货，插上耳机还有外音。,1
卡顿，断触，建议去实体店买，刚开始几天还好，玩几天游戏就开始了，而且频率越来越高了。,1
此用户未及时填写评价内容,1
发烫手机，导航发烫，刷视频发烫，视频通话最汤，感觉要爆炸，反正就一个字烫,1
这款手机的扬声器声音很闷，声音出不来，建议去实体店体验后在考虑是否购买。,1
真心不建议买， 屏幕显示很不舒服，分辨率严重有问题刺眼,1
屏幕显示 看着严重不舒服 刺眼 要买的朋友们劝你别买 后悔死了！垃圾货,1
新手机就卡卡卡，还没一个几年的旧手机顺畅，无线网和流量都卡，太差了,1
6月1号买完 第二天就降价了120手机同价位性价比不高，只有拍照可以,1
#，6月一号预付100买的，6月18日降价不给保价,1
刚买就降价，也不能申请保价，坑的很，还是要认准华为手机。非常差的购物体验?,1
说好了，签收后一个星期发礼品的，到现在没发过来，太垃圾了，一点诚信都没有,1
手机声音一会大一会小，打游戏还发热，糟心以要求换货，如果服务速度慢的话，会直接要求退款,1
手机各方面都不错，但是刚刚入手三天不到，降100元，心里不舒服,1
不要买，说好的送，手机收到一个月了，充电器多次催要，每次回复寄，但次次没有收到。没诚信！,1
手机效果不好，买回来退货，售后说出现了划痕，不给退货，造成的损失必须是由客户承担。,1
垃圾手机，买了一个月不到手机就卡的要死，就玩~其他什么都没有，也没有摔没有碰,1
新手机卡的要死，点页面都打不开，没反应。不知道怎么生产出来的。，不会再买vivo了。差劲！！！,1
新机就卡，搞不懂还#卖的2499，电也不经用，无法用语言表达这种机子,1
必须解决商品没有出库记录的问题，一定维权到底！！！！！！！！！！！！！！！！！！！！！,1
价格不便宜，这么大的没存，卡的要命，跟我用了两年的手机差不到哪里去，被骗了的感觉,1
送达时间不准确，客服能气死人，他如果在我面前我ⅩXX了他！！！！！！！,1
性价比极低的一款手机。,1
大家千万别买  降价太快  十来天就降了300块  还不给保价  想买的人最好再等等,1
频繁搞影子商品降价，一天一个价，坑骗客户，浪费时间不停退货重买。,1
降价真快，刚刚过了两周就降价了，还不能保价，亏。,1
买了没十天就降价三百,1
为了信好好才买的5G手，可别人的4G都能看视频我的手机不行，我都怀疑是不是假货,1
半个月降价200多，就这样吧！不想多说，太气人,1
手机收到有段时间了，礼品没有主动发货，需要主动去问才有。要是忘记了就不会发出,1
快递到了电话都不打，就放在快递驿站，要不是我给快递员联系都不知道快递到了,1
手机太垃圾了建议不要买，感觉是假货，看东西会自动闪退。反正就感觉很垃圾，上当了。,1
此用户未及时填写评价内容,1
买来用了两三个月，现在好卡，经常死机，自动关机！！非常不满意,1
买完立马降价300，说是买的套装不给补差价！！呵呵了，让我直接退款！真垃圾！！！,1
手机有问题 一点都不好，突然就没有声音啦，客服也解决不了，什么嘛买来也没有多久,1
收货一瓶漏酒，品起来苦味十足，做工粗糙，但一元酒老板确实亏本。,1
直播间购买的说到货后送双肩包，到货后联系客服啥都没有,1
刚到货用了不到一天  手机发烫  退货了,1
收到屁，什么京东说好当天到货，我追问好几次！然后就给我直接显示收到货！,1
不想多说，还是618，才买没多久竟然降价300，太不讲诚意了,1
我想说，一颗星都不想给，真#！问客服，和问了没啥鸟样，就是个摆设。,1
总是发热，动不动就发热，。接个视频也发热，打个又发热，充个电也发热。垃圾,1
不讲信用客服不怎么的，说好的送礼品，推三阻四的还不如别家的,1
昨天买的时候看的是当天16号送达，但是第二天17号才送达，耽误了很多事情,1
此用户未及时填写评价内容,1
真多广告诶，气得脑子都会不好，玩着玩着就跳出广告来，还退不出去，真烦,1
手机很差劲，信号非常差，还不如我以前旧手机信号好呢,1
